lastName,fundingOrganization,programName,totalFunding,currency,researcherDesignation,firstName,otherFundingOrganization,Competitive,fundingStartDate,fundingEndDate,associate,department,title,fundingRole
Duceppe,University of Montreal,Departement de Medecine et de Spcialits Mdicales,25500,Canadian dollar,Scientist,Emmanuelle,,TRUE,2018-05-01,2019-05-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Roche Diagnostics,Donation-in-kind of assays,1,Canadian dollar,Scientist,Emmanuelle,Roche Diagnostics,FALSE,2016-01-01,2017-01-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Abbott Laboratories,Donation-in-kind of assays,1,Canadian dollar,Scientist,Emmanuelle,,FALSE,2017-01-01,2018-01-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,University of Montreal,Dpartement de mdecine et spcialits mdicales de lUniversit de Montral,25000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2019-04-01,2020-04-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Fellowship Award,50000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2017-05-01,2018-05-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Fondation du Centre Hospitalier de l'Universit de Montral (CHUM),Fellowship support,50000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2013-07-01,2014-06-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Association des Mdecins Spcialistes en Mdecine Interne du Qubec (ASMIQ),Fondation Qubcoise pour le Progrs de la Mdecine Interne,10000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2014-05-01,2016-06-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Centre de recherche du Centre hospitalier de l'Universit de Montral (CRCHUM),Fonds de dmarrage,25000,Canadian dollar,Scientist,Emmanuelle,,FALSE,2019-12-01,2020-12-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Hamilton Health Sciences Foundation,HHS New Investigator Fund,22420,Canadian dollar,Scientist,Emmanuelle,,TRUE,2016-01-01,2019-01-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Cloud DX,In-kind devices and staff time,75000,Canadian dollar,Scientist,Emmanuelle,Cloud DX,FALSE,2020-10-01,2022-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Elsevier Science Inc.,In-kind multimedia ressource,35000,Canadian dollar,Scientist,Emmanuelle,,FALSE,2021-10-01,2022-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Ontario Telemedicine Network,In-kind staff support,15000,Canadian dollar,Scientist,Emmanuelle,Ontario Telemedicine Network,FALSE,2021-10-01,2022-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Google,In-kind technical support,128000,Canadian dollar,Scientist,Emmanuelle,,FALSE,2020-10-01,2022-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Planning and Dissemination Grants,15000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2020-02-01,2021-02-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Donation and Transplantation Research Program and the Canadian Liver Foundation,Project Grant,30000,Canadian dollar,Scientist,Emmanuelle,Canadian Donation and Transplantation Research Program and the Canadian Liver Foundation,TRUE,2020-08-01,2021-08-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Project Grant,215000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2019-10-01,2022-06-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Project Grant,447526,Canadian dollar,Scientist,Emmanuelle,,TRUE,2019-03-01,2022-03-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Project Grant,673000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2020-10-01,2022-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,COVID-19 Immunity Task Force,Project Grant,998062,Canadian dollar,Scientist,Emmanuelle,COVID-19 Immunity Task Force,TRUE,2020-09-01,2023-09-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Project Grant,1132200,Canadian dollar,Scientist,Emmanuelle,,TRUE,2021-04-01,2026-03-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Project Grant,1992824,Canadian dollar,Scientist,Emmanuelle,,TRUE,2020-10-01,2024-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Project Grant - PA: Patient-Oriented Research: Early-Career Investigator/Projet,100000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2022-10-01,2023-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Roche Diagnostics,Project grant and donation-in-kind of assays,45000,Canadian dollar,Scientist,Emmanuelle,Roche Diagnostics,FALSE,2018-08-01,2019-04-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Roche Diagnostics,Roche Diagnostics,1,Canadian dollar,Scientist,Emmanuelle,Roche Diagnostics,FALSE,2015-03-01,2016-03-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Roche Diagnostics,Roche Diagnostics,48388,Canadian dollar,Scientist,Emmanuelle,Roche Diagnostics,FALSE,2016-06-01,2019-03-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Roche Diagnostics,Roche Diagnostics,74803,Canadian dollar,Scientist,Emmanuelle,Roche Diagnostics,FALSE,2014-08-01,2016-03-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,"Centre Hospitalier de L'Universit de Montral (Mtl, QC)",Service de Mdecine Interne,25000,Canadian dollar,Scientist,Emmanuelle,,FALSE,2018-10-01,2020-10-01,TRUE,Internal - Investigator,Research Fellow,
Duceppe,Canadian Institutes of Health Research (CIHR),Team Grant: Canada-EU Smart Living Environments - Transitions in Care,960000,Canadian dollar,Scientist,Emmanuelle,,TRUE,2021-01-01,2024-12-01,TRUE,Internal - Investigator,Research Fellow,
Duong,Hamilton Academic Health Sciences Organization,clinical,88836,Canadian dollar,Scientist,MyLinh,,TRUE,2020-03-01,2021-03-01,TRUE,External - Investigator,Student,
Duong,Gilead Sciences,COMMIT program,322000,Canadian dollar,Scientist,MyLinh,,TRUE,2021-01-01,2021-11-01,TRUE,External - Investigator,Student,
Duong,AAI Pharma,COMMIT program,322000,Canadian dollar,Scientist,MyLinh,,TRUE,2020-01-01,2022-01-01,TRUE,External - Investigator,Student,
Duong,Natural Sciences and Engineering Research Council of Canada (NSERC),CREATE,1650000,Canadian dollar,Scientist,MyLinh,,TRUE,2020-07-01,2025-06-01,TRUE,External - Investigator,Student,
Duong,National Institute Health (NIH),DP5,753674,Canadian dollar,Scientist,MyLinh,National Institute Health (NIH),TRUE,2014-07-01,2018-06-01,TRUE,External - Investigator,Student,
Duong,World Health Organization (WHO),Household fuels,291382,United States dollar,Scientist,MyLinh,,TRUE,2016-01-01,2018-01-01,TRUE,External - Investigator,Student,
Duong,Hamilton Academic Health Sciences Organization,INNOVATION 2018/2019,190656,Canadian dollar,Scientist,MyLinh,,TRUE,2019-07-01,2021-07-01,TRUE,External - Investigator,Student,
Duong,160630 Canada Inc.,Innovation for Defence Excellence and Security (IDEaS),200000,Canadian dollar,Scientist,MyLinh,,TRUE,2020-06-01,2021-07-01,TRUE,External - Investigator,Student,
Duong,Population Health Research Institute (PHRI),Internal funding 2019,49985,Canadian dollar,Scientist,MyLinh,,TRUE,2019-05-01,2020-05-01,TRUE,External - Investigator,Student,
Duong,Astra Zeneca Inc.,investigator-led research,168000,Canadian dollar,Scientist,MyLinh,,TRUE,2023-08-01,2025-07-01,TRUE,External - Investigator,Student,
Duong,McMaster University,LaBarge Mobility,100000,Canadian dollar,Scientist,MyLinh,,TRUE,2019-10-01,2020-10-01,TRUE,External - Investigator,Student,
Duong,Foundation for the National Institutes of Health (FNIH),NIH Director's Early Independence Awards (DP5),1669859,United States dollar,Scientist,MyLinh,,TRUE,2014-09-01,2019-08-01,TRUE,External - Investigator,Student,
Duong,Canadian Institutes of Health Research (CIHR),Operating Grant,298578,Canadian dollar,Scientist,MyLinh,,TRUE,2007-07-01,2011-06-01,TRUE,External - Investigator,Student,
Duong,Canadian Institutes of Health Research (CIHR),Project,70000,Canadian dollar,Scientist,MyLinh,,TRUE,2020-11-01,2021-10-01,TRUE,External - Investigator,Student,
Duong,Canadian Institutes of Health Research (CIHR),Project,497800,Canadian dollar,Scientist,MyLinh,,TRUE,2021-06-01,2022-07-01,TRUE,External - Investigator,Student,
Duong,Canadian Institutes of Health Research (CIHR),Project,499245,Canadian dollar,Scientist,MyLinh,,TRUE,2021-10-01,2022-10-01,TRUE,External - Investigator,Student,
Duong,Canadian Institutes of Health Research (CIHR),Rapid COVID,546882,Canadian dollar,Scientist,MyLinh,,TRUE,2020-07-01,2021-06-01,TRUE,External - Investigator,Student,
Duong,Canadian Institutes of Health Research (CIHR),Rapid COVID,2066870,Canadian dollar,Scientist,MyLinh,,TRUE,2020-06-01,2021-07-01,TRUE,External - Investigator,Student,
Duong,Population Health Research Institute (PHRI),Seed funding,150000,Canadian dollar,Scientist,MyLinh,,TRUE,2021-01-01,2022-01-01,TRUE,External - Investigator,Student,
Duong,Merck & Co. Inc,Unrestricted Medical School Grant,250000,Canadian dollar,Scientist,MyLinh,,FALSE,2007-07-01,2011-07-01,TRUE,External - Investigator,Student,
Duong,Ontario Center of Excellence (OCE),Voucher for Innovation and Productivity,132859,Canadian dollar,Scientist,MyLinh,,TRUE,2021-03-01,2022-03-01,TRUE,External - Investigator,Student,
Eikelboom,Canadian Cardiovascular Society,,25000,Canadian dollar,Investigator,Rachel,,TRUE,2021-09-01,2022-08-01,FALSE,,,
Eikelboom,PSI Foundation,,30000,Canadian dollar,Investigator,Rachel,PSI Foundation,TRUE,2022-10-01,2023-12-01,FALSE,,,
Eikelboom,Ontario Ministry of Health and Long-Term Care,Clinician Investigator Program,72656,Canadian dollar,Investigator,Rachel,,TRUE,2021-07-01,2022-06-01,FALSE,,,
Eikelboom,McMaster University,Michael G. DeGroote Fellowship Award,50000,Canadian dollar,Investigator,Rachel,,TRUE,2022-07-01,2023-06-01,FALSE,,,
Eikelboom,Ministry of Colleges and Universities,Ontario Graduate Scholarship,15000,Canadian dollar,Investigator,Rachel,Ministry of Colleges and Universities,TRUE,2022-05-01,2023-08-01,FALSE,,,
Ekhtiari,Michael G. DeGroote Fellowship Foundation,Michael G. DeGroote Fellowship Award,50000,Canadian dollar,Other,Seper,Michael G. DeGroote Fellowship Foundation,TRUE,2020-01-01,2020-12-01,FALSE,,,
Ekhtiari,Physicians Services Incorporated Foundation (The) (PSI),Research Trainee Fellowship,37500,Canadian dollar,Other,Seper,,TRUE,2020-01-01,2020-11-01,FALSE,,,
Ekhtiari,"St. Joseph's Healthcare Foundation (Hamilton, ON)",St. Joseph's Healthcare Foundation Research Collaboration Grant,50000,Canadian dollar,Other,Seper,,TRUE,2019-09-01,2020-08-01,FALSE,,,
Ekhtiari,"St. Joseph's Health Care (Hamilton, ON)",St. Joseph's Healthcare Research Studentship Award,18500,Canadian dollar,Other,Seper,,TRUE,2019-09-01,2020-08-01,FALSE,,,
Fusch,Advanced Instruments Inc. (Two Technology Way) (USA),,9000,Canadian dollar,Other,Christoph,,FALSE,2011-05-01,2012-05-01,FALSE,,,
Fusch,Neurodev-Net,Accelerometer,20000,Canadian dollar,Other,Christoph,Neurodev-Net,TRUE,2017-07-01,2019-06-01,FALSE,,,
Fusch,Franz Center for Pediatric Clinical Studies,Albino Study,15000,Euro,Other,Christoph,Franz Center for Pediatric Clinical Studies,TRUE,2018-07-01,2020-06-01,FALSE,,,
Fusch,Canadian Institutes of Health Research,Artificial Placenta,546714,Canadian dollar,Other,Christoph,Canadian Institutes of Health Research,TRUE,2013-04-01,2016-04-01,FALSE,,,
Fusch,Life Measurement Inc.,Body Plethysmographie,112000,Canadian dollar,Other,Christoph,,FALSE,2011-08-01,2013-08-01,FALSE,,,
Fusch,Physicians Services Incorporated Foundation (The) (PSI),CBION,169500,Canadian dollar,Other,Christoph,,TRUE,2013-06-01,2015-05-01,FALSE,,,
Fusch,Children's Hospital of Eastern Ontario Research Institute,Does Curosurf reduce the duration of mechanical ventilation,48000,Canadian dollar,Other,Christoph,,TRUE,2012-10-01,2013-09-01,FALSE,,,
Fusch,Physicians Services Inc.,Health Research Grants,166589,Canadian dollar,Other,Christoph,,TRUE,2013-05-01,2015-05-01,FALSE,,,
Fusch,Canada Foundation for Innovation (CFI),Infrastructure grant,992000,Canadian dollar,Other,Christoph,,TRUE,2010-01-01,2020-01-01,FALSE,,,
Fusch,"Staedler Foundation, Nuremberg",Longitudinal assessment of the microbiome of term and preterm infants,10000,Euro,Other,Christoph,"Staedler Foundation, Nuremberg",TRUE,2018-09-01,2010-08-01,FALSE,,,
Fusch,Astellas Pharma Inc.,MICAFUNGIN,10000,United States dollar,Other,Christoph,,FALSE,2013-06-01,2015-05-01,FALSE,,,
Fusch,Hamilton Health Sciences Foundation,Microsystems,196880,Canadian dollar,Other,Christoph,,TRUE,2013-01-01,2015-01-01,FALSE,,,
Fusch,Hamilton Health Sciences Foundation,New Investigator Fund,18000,Canadian dollar,Other,Christoph,,TRUE,2013-06-01,2015-05-01,FALSE,,,
Fusch,Hamilton Health Sciences Foundation,New Investigator Fund,49900,Canadian dollar,Other,Christoph,,TRUE,2015-06-01,2017-06-01,FALSE,,,
Fusch,NeuroDevNet (NDN) Strategic Initiative 2014 Award,New Project,26454,Canadian dollar,Other,Christoph,NeuroDevNet (NDN) Strategic Initiative 2014 Award,TRUE,2014-10-01,2015-03-01,FALSE,,,
Fusch,Canadian Institutes of Health Research (CIHR),operating grants,694518,Canadian dollar,Other,Christoph,,TRUE,2012-08-01,2016-07-01,FALSE,,,
Fusch,CIHR,Optimizing Mothers Milk for Preterm Infants,1999675,Canadian dollar,Other,Christoph,CIHR,TRUE,2013-06-01,2018-05-01,FALSE,,,
Fusch,Canadian Medical Protective Association (CMPA),PARTINeO,49878,Canadian dollar,Other,Christoph,,TRUE,2015-06-01,2016-05-01,FALSE,,,
Fusch,Nutricia,Renoir study,45000,Euro,Other,Christoph,,FALSE,2017-07-01,2020-06-01,FALSE,,,
Fusch,McMaster University,Start up Grant,1220000,Canadian dollar,Other,Christoph,,FALSE,2009-01-01,2012-01-01,FALSE,,,
Fusch,Prolacta,Unrestricted research grant,300000,United States dollar,Other,Christoph,Prolacta,FALSE,2016-07-01,2019-06-01,FALSE,,,
Garg,Academic Medical Organization of Southwestern Ontario (AMOSO),AHSC AFP Innovation Fund,97339,Canadian dollar,Scientist,Amit,,TRUE,2022-03-01,2024-02-01,TRUE,Investigator,Investigator,
Garg,"Astellas Pharma Canada, Inc.",Astellas,50000,Canadian dollar,Scientist,Amit,,FALSE,2021-01-01,2022-12-01,TRUE,Investigator,Investigator,
Garg,Kidney Foundation of Canada (KFC),Biomedical Research Grant,49112,Canadian dollar,Scientist,Amit,,TRUE,2013-04-01,2015-03-01,TRUE,Investigator,Investigator,
Garg,Kidney Foundation of Canada (KFC),Biomedical Research Grant,49500,Canadian dollar,Scientist,Amit,,TRUE,2018-06-01,2019-07-01,TRUE,Investigator,Investigator,
Garg,Kidney Foundation of Canada Co-Funded with Answering T.T.P. Foundation,Biomedical Research Grant,99720,Canadian dollar,Scientist,Amit,Kidney Foundation of Canada Co-Funded with Answering T.T.P. Foundation,TRUE,2014-07-01,2016-07-01,TRUE,Investigator,Investigator,
Garg,Kidney Foundation of Canada (KFC),Biomedical Research Grant,100000,Canadian dollar,Scientist,Amit,,TRUE,2019-07-01,2021-06-01,TRUE,Investigator,Investigator,
Garg,Kidney Foundation of Canada (KFC),Biomedical Research Grant Award,100000,Canadian dollar,Scientist,Amit,,TRUE,2007-07-01,2009-06-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),CIHR Program Grant in Transplantation Research,11250000,Canadian dollar,Scientist,Amit,,TRUE,2013-04-01,2018-03-01,TRUE,Investigator,Investigator,
Garg,National Institutes of Health (NIH) (USA),Clinical Trials Application,4550000,United States dollar,Scientist,Amit,,TRUE,2003-12-01,2007-12-01,TRUE,Investigator,Investigator,
Garg,Ontario Ministry of Health and Long-Term Care,Drug Innovation Fund,148695,Canadian dollar,Scientist,Amit,,TRUE,2010-06-01,2012-05-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),eHealth Innovation Partnership Program (EHIPP),750000,Canadian dollar,Scientist,Amit,,TRUE,2015-10-01,2019-09-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),Foundation Scheme,5336854,Canadian dollar,Scientist,Amit,,TRUE,2016-07-01,2023-07-01,TRUE,Investigator,Investigator,
Garg,"Dialysis Clinic, Inc.",Grant in Aid,125000,United States dollar,Scientist,Amit,"Dialysis Clinic, Inc.",TRUE,2015-09-01,2017-08-01,TRUE,Investigator,Investigator,
Garg,Crohn's & Colitis Foundation of Canada (CCFC),Grants in Aid of Research,360000,Canadian dollar,Scientist,Amit,,TRUE,2005-07-01,2008-06-01,TRUE,Investigator,Investigator,
Garg,Physicians Services Incorporated Foundation (The) (PSI),Health Research Grant,58522,Canadian dollar,Scientist,Amit,,TRUE,2012-04-01,2013-03-01,TRUE,Investigator,Investigator,
Garg,Physicians Services Incorporated Foundation (The) (PSI),Health Research Grant,147500,Canadian dollar,Scientist,Amit,,TRUE,2007-07-01,2009-06-01,TRUE,Investigator,Investigator,
Garg,Academic Medical Organization of Southwestern Ontario (AMOSO),Innovation Fund,96000,Canadian dollar,Scientist,Amit,,TRUE,2018-04-01,2020-04-01,TRUE,Investigator,Investigator,
Garg,Academic Medical Organization of Southwestern Ontario (AMOSO),Innovation Fund,110000,Canadian dollar,Scientist,Amit,,TRUE,2014-04-01,2016-04-01,TRUE,Investigator,Investigator,
Garg,Academic Medical Organization of Southwestern Ontario (AMOSO),Innovation Fund COVID-19,68140,Canadian dollar,Scientist,Amit,,TRUE,2020-05-01,2021-04-01,TRUE,Investigator,Investigator,
Garg,Academic Medical Organization of Southwestern Ontario (AMOSO),Innovation Funds,238030,Canadian dollar,Scientist,Amit,,TRUE,2012-07-01,2013-07-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis Grant,49957,Canadian dollar,Scientist,Amit,,TRUE,2010-03-01,2011-02-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis Grant,49957,Canadian dollar,Scientist,Amit,,TRUE,2010-04-01,2011-03-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),"Meetings, Planning and Dissemination Grant",5000,Canadian dollar,Scientist,Amit,,TRUE,2009-01-01,2009-12-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),"Meetings, Planning and Dissemination Grant",10000,Canadian dollar,Scientist,Amit,,TRUE,2009-01-01,2009-06-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),"Meetings, Planning and Dissemination Grant",13000,Canadian dollar,Scientist,Amit,,TRUE,2009-04-01,2009-05-01,TRUE,Investigator,Investigator,
Garg,Canadian Institutes of Health Research (CIHR),"Meetings, Planning and Dissemination Grant",14150,Canadian dollar,Scientist,Amit,,TRUE,2009-01-01,2009-12-01,TRUE,Investigator,Investigator,
